project_id,year,chain_length,frequency
249515,2018,3,8
249515,2018,4,1
249515,2018,5,1
249963,2017,1,9
249963,2019,1,11
253192,2015,1,7551
253192,2015,2,195
253192,2015,3,42
253192,2015,4,2
253274,2018,1,4526
253274,2018,2,318
253274,2018,3,84
253274,2018,4,12
253274,2018,5,4
253274,2018,6,12
254071,2018,1,799
254071,2018,2,21
254071,2018,3,8
254486,2018,1,26
255984,2017,1,180
255984,2017,2,8
255984,2017,3,8
255987,2017,1,27
255987,2017,2,2
255988,2017,1,71
255988,2017,2,1
257668,2017,1,162
257668,2017,2,12
258053,2016,1,360
258053,2016,2,15
258053,2016,3,3
258053,2016,5,4
258053,2020,1,93
258053,2020,2,3
258805,2017,1,31
258805,2017,2,1
258805,2017,3,1
258959,2018,1,459
258959,2018,2,3
258959,2018,4,1
259136,2017,1,1616
259136,2017,2,132
259136,2017,3,17
259136,2017,4,11
259136,2018,1,1616
259136,2018,2,132
259136,2018,3,17
259136,2018,4,11
259136,2019,1,1621
259136,2019,2,132
259136,2019,3,17
259136,2019,4,11
259174,2017,1,2021
259174,2017,2,104
259174,2017,3,40
259174,2017,4,4
259174,2017,5,1
259174,2017,6,2
259174,2017,7,2
259174,2017,8,2
259174,2017,9,1
259174,2018,1,1725
259174,2018,2,118
259174,2018,3,46
259174,2018,4,4
259174,2018,5,1
259174,2018,6,2
259174,2018,7,2
259174,2018,8,2
259174,2018,9,1
260437,2016,1,26
260437,2016,2,1
261364,2019,1,8
261364,2019,2,1
261506,2017,1,188
261506,2017,2,13
261506,2017,3,1
261506,2017,4,1
261506,2017,11,1
264557,2018,1,142
264557,2018,2,18
264557,2018,3,2
264557,2018,4,1
265349,2018,1,1067
265349,2018,2,16
265349,2018,3,1
265605,2016,1,45
265605,2016,2,4
265605,2016,4,1
265899,2015,1,1089
265899,2015,2,10
265899,2015,3,2
266568,2016,1,716
266568,2016,2,73
266568,2016,3,18
266568,2016,4,3
266568,2016,5,1
266568,2016,6,1
268938,2018,1,672
268938,2018,2,12
268938,2018,3,6
268938,2018,4,4
268938,2018,5,1
269205,2016,1,257
270598,2020,1,206
270598,2020,2,1
272547,2008,1,6090
272547,2008,2,125
272547,2008,3,8
275243,2015,1,54
275243,2015,2,7
278689,2018,1,435
278689,2018,2,45
278689,2018,3,10
278689,2018,4,2
281413,2017,1,72
281413,2017,2,8
282165,2017,1,356
282165,2017,2,21
282165,2017,3,28
282165,2017,4,19
282165,2017,5,7
282165,2017,16,1
282165,2017,17,1
282165,2018,1,356
282165,2018,2,21
282165,2018,3,28
282165,2018,4,19
282165,2018,5,7
282165,2018,16,1
282165,2018,17,1
284004,2015,1,80
284004,2015,2,5
284004,2015,3,1
284029,2017,1,29
284029,2017,2,1
284264,2018,1,2137
284264,2018,2,100
284264,2018,3,43
284264,2018,4,30
284264,2018,5,3
284264,2018,6,2
284264,2018,7,5
284264,2018,8,3
284264,2018,12,1
284264,2018,14,1
284264,2018,16,1
284264,2018,28,2
284264,2020,1,2137
284264,2020,2,100
284264,2020,3,43
284264,2020,4,30
284264,2020,5,3
284264,2020,6,2
284264,2020,7,5
284264,2020,8,3
284264,2020,12,1
284264,2020,14,1
284264,2020,16,1
284264,2020,28,2
285263,2016,1,67
285263,2016,2,4
289215,2015,1,1868
289215,2015,2,51
289467,2017,1,66
289467,2017,2,3
289467,2017,3,1
290091,2016,1,37
290091,2016,2,1
295318,2017,1,23523
295318,2017,2,806
295318,2017,3,92
295318,2017,4,9
295318,2017,5,1
295318,2017,6,2
298002,2016,1,1680
298002,2016,2,49
298002,2016,3,37
298002,2016,4,21
298002,2016,5,20
298002,2016,6,4
298002,2016,7,2
298002,2016,28,1
298002,2017,1,1666
298002,2017,2,49
298002,2017,3,37
298002,2017,4,21
298002,2017,5,20
298002,2017,6,4
298002,2017,7,2
298002,2017,28,1
298159,2016,1,152
298159,2016,2,1
298851,2018,1,195
298851,2018,2,12
298851,2018,3,6
301891,2017,1,1786
301891,2017,2,67
301891,2017,3,6
301891,2019,1,1785
301891,2019,2,67
301891,2019,3,6
303076,2018,1,60
304535,2018,1,88
304535,2018,2,8
304535,2018,3,4
304535,2018,4,2
304535,2018,5,2
304535,2018,6,1
304535,2018,8,1
307901,2015,1,101
307901,2015,2,11
307901,2015,3,1
308117,2015,1,32
308117,2015,2,1
308265,2016,1,2928
308265,2016,2,104
308265,2016,3,1
308381,2017,1,82
308381,2018,1,82
308381,2020,1,82
308560,2017,1,4887
308560,2017,2,133
308560,2017,3,11
308560,2017,4,4
308560,2017,5,2
308560,2017,7,1
308560,2017,12,1
308560,2018,1,4887
308560,2018,2,133
308560,2018,3,11
308560,2018,4,4
308560,2018,5,2
308560,2018,7,1
308560,2018,12,1
310068,2018,1,56
310068,2018,2,3
310068,2019,1,56
310068,2019,2,3
310339,2017,1,48
310339,2020,1,78
311296,2017,1,427
311296,2017,2,16
311296,2017,3,1
311296,2020,1,427
311296,2020,2,16
311296,2020,3,1
317065,2017,1,18
317418,2015,1,25
317981,2017,1,40072
317981,2017,2,4386
317981,2017,3,930
317981,2017,4,170
317981,2017,5,54
317981,2017,6,16
317981,2017,7,8
317981,2017,8,6
317981,2017,9,4
317981,2017,16,2
320823,2017,1,37829
320823,2017,2,1574
320823,2017,3,92
320823,2017,4,26
320823,2017,5,6
320823,2017,6,4
320823,2017,7,2
320823,2017,9,2
320823,2017,10,2
320823,2017,13,1
322816,2018,1,2804
322816,2018,2,137
322816,2018,3,18
322816,2018,5,2
323385,2017,1,274
323385,2017,2,50
323385,2017,3,18
323385,2017,4,2
323385,2017,5,1
323385,2020,1,274
323385,2020,2,50
323385,2020,3,18
323385,2020,4,2
323385,2020,5,1
325233,2018,1,27
325233,2018,2,4
325233,2018,3,1
325233,2018,17,1
325630,2018,1,474
325630,2018,2,19
325630,2018,3,2
327317,2015,1,50
327317,2015,2,7
327317,2015,4,1
327715,2010,1,7174
327715,2010,2,130
327715,2010,3,5
327715,2010,4,1
331225,2016,1,89
331225,2016,2,8
331225,2016,3,1
331225,2016,4,1
331225,2016,6,1
332976,2017,1,176
332976,2017,2,1
335550,2017,1,1961
335550,2017,2,68
335550,2017,3,18
335550,2017,4,4
335550,2017,5,2
335550,2017,9,1
338528,2018,1,26
338588,2016,1,124
338588,2016,2,11
338588,2016,3,3
338588,2016,5,1
341844,2016,1,647
341844,2016,2,20
341844,2016,3,7
341844,2017,1,647
341844,2017,2,20
341844,2017,3,7
342743,2018,1,218
342743,2018,2,11
342743,2018,3,2
342974,2017,1,17
342974,2017,2,2
345756,2018,1,542
345756,2018,2,14
345756,2018,3,1
345756,2018,5,3
345756,2019,1,600
345756,2019,2,15
345756,2019,3,2
345756,2019,5,4
345771,2017,1,347
345771,2017,2,12
345771,2017,5,1
347043,2017,1,83
349498,2016,1,185
349498,2016,2,17
349498,2016,3,1
349498,2016,4,1
349498,2016,5,1
349641,2015,1,3397
349641,2015,2,74
349641,2015,3,45
349641,2015,4,14
349641,2015,5,2
349641,2015,6,3
349641,2015,7,3
349641,2015,10,3
349641,2015,17,1
349809,2020,1,23
352611,2017,1,24
352611,2017,2,1
352611,2017,3,3
352611,2017,4,1
352611,2017,5,1
353121,2017,1,63
354158,2017,1,11916
354158,2017,2,359
354158,2017,3,16
354158,2017,4,6
354158,2017,6,4
354158,2017,7,1
355786,2016,1,183
356286,2015,1,1248
356286,2015,2,217
356286,2015,3,28
356286,2015,4,1
356286,2015,7,1
356847,2016,1,531
356851,2017,1,68
356851,2017,2,1
356851,2018,1,68
356851,2018,2,1
356851,2019,1,68
356851,2019,2,1
357243,2017,1,13
358445,2016,1,271
358445,2016,2,19
358445,2016,3,4
358445,2016,4,1
358717,2016,1,96
358717,2016,2,3
358717,2019,1,96
358717,2019,2,3
358717,2020,1,96
358717,2020,2,3
359773,2018,1,23
359773,2019,1,42
360619,2017,1,85
360619,2017,2,2
360619,2017,4,2
360619,2017,5,1
360619,2017,7,1
362833,2017,1,2
362833,2018,1,491
362833,2018,2,14
362833,2018,3,1
362833,2018,4,1
363543,2016,1,124
363543,2016,2,18
363543,2016,3,2
363543,2016,4,1
363543,2016,6,1
363543,2016,10,1
363627,2016,1,1328
363627,2016,2,51
363627,2016,3,5
363627,2017,1,1369
363627,2017,2,51
363627,2017,3,5
363627,2018,1,1369
363627,2018,2,51
363627,2018,3,5
363627,2020,1,1366
363627,2020,2,51
363627,2020,3,5
366809,2017,1,242
366809,2017,2,3
366809,2020,1,242
366809,2020,2,3
368899,2018,1,714
368899,2018,2,31
368899,2018,3,3
374995,2015,1,168
374995,2015,2,6
375023,2017,1,179
375023,2017,2,7
375023,2019,1,179
375023,2019,2,7
376045,2016,1,427
376045,2016,2,25
376045,2016,3,6
376045,2016,4,1
380653,2018,1,90
380653,2018,2,3
380653,2018,3,1
381791,2017,1,151
381791,2017,2,7
381791,2017,3,7
381791,2017,4,2
397056,2018,1,321
397056,2019,1,326
397056,2020,1,764
397056,2020,2,4
397056,2020,7,3
397056,2020,11,1
397594,2017,1,59
397594,2017,2,4
400500,2018,1,43
400500,2018,2,14
400500,2018,3,1
409065,2016,1,86
409065,2016,2,4
409095,2017,1,14
409095,2017,2,2
420130,2018,1,5152
420130,2018,2,17
420130,2018,3,6
420130,2018,4,6
420130,2018,6,1
420130,2018,7,1
420391,2015,1,93
420391,2015,2,11
420391,2015,4,1
420391,2015,5,1
420391,2015,6,1
420648,2015,1,2435
420648,2015,2,18
420648,2015,3,1
420648,2015,4,1
421165,2017,1,1395
421165,2017,2,51
421165,2017,3,21
421165,2017,4,7
421165,2019,1,1395
421165,2019,2,51
421165,2019,3,21
421165,2019,4,7
421165,2020,1,1395
421165,2020,2,51
421165,2020,3,21
421165,2020,4,7
434010,2018,1,3942
434010,2018,2,198
434010,2018,3,36
434010,2018,4,11
434010,2018,5,3
434010,2018,6,3
434010,2018,10,1
434010,2018,11,1
434010,2019,1,3942
434010,2019,2,198
434010,2019,3,36
434010,2019,4,11
434010,2019,5,3
434010,2019,6,3
434010,2019,10,1
434010,2019,11,1
435228,2016,1,291
435228,2016,2,16
442344,2018,1,63
442344,2019,1,63
445776,2017,1,929
445776,2017,2,100
445776,2017,3,28
445776,2017,4,10
445776,2017,5,1
445776,2020,1,929
445776,2020,2,100
445776,2020,3,28
445776,2020,4,10
445776,2020,5,1
459078,2016,1,307
459078,2016,2,15
459078,2016,3,1
471916,2017,1,371
471916,2017,2,13
471916,2017,3,2
481822,2017,1,310
481822,2017,2,9
481822,2017,3,3
481822,2018,1,344
481822,2018,2,9
481822,2018,3,3
481822,2020,1,310
481822,2020,2,9
481822,2020,3,3
483499,2017,1,743
483499,2017,2,46
483499,2017,3,6
483499,2017,6,4
483835,2016,1,240
483835,2016,2,23
491264,2016,1,78
491264,2016,2,6
491264,2016,3,1
491319,2017,1,1482
491319,2017,2,141
491319,2017,3,36
491319,2017,4,3
491319,2017,5,2
491319,2017,7,1
491668,2018,1,1165
491668,2018,2,101
491668,2018,3,2
491668,2018,4,5
491668,2018,5,1
496682,2018,1,304
496682,2018,2,17
496747,2018,1,294
496747,2018,2,14
496747,2018,3,3
496747,2018,4,2
496747,2018,7,1
497003,2017,1,98
497003,2017,2,3
497252,2017,1,532
497252,2017,2,45
497252,2017,3,7
497252,2017,4,17
497252,2017,5,1
497252,2017,6,4
498591,2015,1,35
498591,2015,2,2
498591,2015,4,1
498591,2015,5,1
498591,2016,1,35
498591,2016,2,2
498591,2016,4,1
498591,2016,5,1
505137,2017,1,103
505137,2017,2,14
505137,2017,4,1
505137,2017,5,2
506961,2015,1,49
506961,2015,2,3
506961,2015,3,1
506961,2015,4,1
531911,2017,1,262
531911,2017,2,18
531911,2017,3,2
543210,2018,1,157
543210,2018,2,1
543210,2019,1,181
543210,2019,2,1
543210,2019,3,1
550849,2017,1,800
550849,2017,2,27
554690,2015,1,10388
554690,2015,2,274
554690,2015,3,19
554690,2015,4,2
554690,2015,5,2
554690,2015,6,1
554690,2015,9,1
554919,2014,1,94
554919,2014,2,6
554919,2014,11,1
554919,2015,1,94
554919,2015,2,6
554919,2015,11,1
554957,2017,1,268
555102,2018,1,378
555102,2018,2,13
555102,2018,3,5
555463,2018,1,218
555463,2018,2,1
555463,2019,1,218
555463,2019,2,1
555832,2018,1,167
555832,2018,2,20
555832,2018,3,6
555832,2018,4,1
555832,2018,9,1
558038,2020,1,504
558038,2020,2,27
558038,2020,3,2
558225,2016,1,292
558225,2016,2,7
558225,2017,1,292
558225,2017,2,7
558225,2019,1,546
558225,2019,2,8
558225,2020,1,546
558225,2020,2,8
558911,2017,1,4291
558911,2017,2,316
558911,2017,3,45
558911,2017,4,11
558911,2017,5,6
558911,2017,6,2
558911,2019,1,783
558911,2019,2,4
558911,2020,1,783
558911,2020,2,4
558999,2016,1,496
558999,2016,3,6
558999,2016,6,18
558999,2016,7,18
558999,2016,8,12
558999,2016,9,1
558999,2016,10,2
558999,2016,11,2
558999,2016,20,1
559176,2018,1,296
559176,2018,2,21
559176,2018,3,9
559176,2018,4,2
559176,2018,6,1
559176,2019,1,296
559176,2019,2,21
559176,2019,3,9
559176,2019,4,2
559176,2019,6,1
561753,2016,1,23292
561753,2016,2,1160
561753,2016,3,231
561753,2016,4,81
561753,2016,5,24
561753,2016,6,7
561753,2016,7,7
561753,2016,8,4
561753,2016,9,3
561753,2016,10,1
561753,2016,11,2
561753,2016,12,1
561753,2016,13,1
561753,2016,14,1
561753,2016,18,1
561753,2016,19,1
561753,2016,20,3
561753,2020,1,23292
561753,2020,2,1160
561753,2020,3,231
561753,2020,4,81
561753,2020,5,24
561753,2020,6,7
561753,2020,7,7
561753,2020,8,4
561753,2020,9,3
561753,2020,10,1
561753,2020,11,2
561753,2020,12,1
561753,2020,13,1
561753,2020,14,1
561753,2020,18,1
561753,2020,19,1
561753,2020,20,3
563049,2018,1,13
563049,2018,2,2
563049,2018,4,1
563409,2020,1,133
563409,2020,2,7
563409,2020,3,1
563409,2020,4,1
563409,2020,5,1
563529,2017,1,27569
563529,2017,2,1929
563529,2017,3,267
563529,2017,4,49
563529,2017,5,8
563529,2017,6,3
563529,2017,7,1
563529,2017,9,1
563529,2017,10,1
563529,2017,14,1
563529,2017,23,1
563715,2015,1,95122
563715,2015,2,3518
563715,2015,3,436
563715,2015,4,87
563715,2015,5,7
563715,2015,6,2
563715,2015,8,1
563715,2015,10,1
563715,2015,11,1
567864,2017,1,21
567864,2017,2,1
569791,2017,1,7
569901,2015,1,155
569901,2015,2,12
569918,2017,1,4393
569918,2017,2,173
569918,2017,3,24
569918,2017,4,8
569918,2017,5,2
569991,2017,1,2881
569991,2017,2,300
569991,2017,3,17
569991,2017,4,7
569991,2017,5,1
569991,2017,6,9
569991,2017,8,2
569991,2017,10,2
569991,2017,16,1
569991,2019,1,2881
569991,2019,2,300
569991,2019,3,17
569991,2019,4,7
569991,2019,5,1
569991,2019,6,9
569991,2019,8,2
569991,2019,10,2
569991,2019,16,1
569991,2021,1,2881
569991,2021,2,300
569991,2021,3,17
569991,2021,4,7
569991,2021,5,1
569991,2021,6,9
569991,2021,8,2
569991,2021,10,2
569991,2021,16,1
569992,2018,1,1336
569992,2018,2,57
569992,2018,3,86
569992,2018,4,20
569992,2018,5,11
569992,2018,6,6
569992,2018,7,4
569992,2018,8,2
569992,2018,9,1
569992,2018,10,1
569992,2018,11,1
569992,2018,14,2
569992,2021,1,1336
569992,2021,2,57
569992,2021,3,86
569992,2021,4,20
569992,2021,5,11
569992,2021,6,6
569992,2021,7,4
569992,2021,8,2
569992,2021,9,1
569992,2021,10,1
569992,2021,11,1
569992,2021,14,2
570113,2016,1,1246
570113,2016,2,93
570113,2016,3,22
570113,2016,4,3
570113,2016,5,1
570113,2016,6,4
570770,2015,1,13947
570770,2015,2,578
570770,2015,3,39
570770,2015,4,8
570770,2015,5,1
572123,2018,1,6940
572123,2018,2,495
572123,2018,3,82
572123,2018,4,82
572123,2018,5,8
572123,2018,6,7
572123,2018,7,23
572123,2018,8,1
572123,2018,11,1
576783,2015,1,83
576783,2015,2,2
583683,2016,1,3109
583683,2016,2,371
583683,2016,3,74
583683,2016,4,11
583683,2016,5,3
583683,2018,1,3647
583683,2018,2,443
583683,2018,3,93
583683,2018,4,12
583683,2018,5,3
583786,2015,1,54
586114,2019,1,655
586114,2019,2,46
586114,2019,5,1
586114,2020,1,655
586114,2020,2,46
586114,2020,5,1
586244,2017,1,263
586244,2017,2,11
586244,2017,7,1
586244,2018,1,268
586244,2018,2,11
586244,2018,7,1
586244,2020,1,268
586244,2020,2,11
586244,2020,7,1
586828,2017,1,32
586828,2017,5,1
587569,2015,1,242
587569,2015,2,8
587569,2015,3,1
587569,2016,1,309
587569,2016,2,7
587569,2016,3,1
590873,2018,1,93
590873,2018,2,6
590873,2020,1,93
590873,2020,2,6
591359,2015,1,5610
591359,2015,2,226
591359,2015,3,39
591359,2015,4,10
591359,2015,5,3
591359,2015,6,8
591359,2015,7,1
591642,2016,1,60
591642,2016,2,7
591902,2011,1,16
592384,2016,1,67
592384,2016,2,3
592384,2016,7,1
594373,2018,1,1724
594373,2018,2,201
594373,2018,3,31
594373,2018,4,39
594373,2018,5,3
594373,2018,6,14
594373,2018,7,3
594373,2018,8,2
594373,2018,10,1
594373,2018,11,1
594373,2018,12,1
594373,2018,14,3
594373,2019,1,1726
594373,2019,2,201
594373,2019,3,31
594373,2019,4,39
594373,2019,5,3
594373,2019,6,14
594373,2019,7,3
594373,2019,8,2
594373,2019,10,1
594373,2019,11,1
594373,2019,12,1
594373,2019,14,3
594373,2020,1,1724
594373,2020,2,201
594373,2020,3,31
594373,2020,4,39
594373,2020,5,3
594373,2020,6,14
594373,2020,7,3
594373,2020,8,2
594373,2020,10,1
594373,2020,11,1
594373,2020,12,1
594373,2020,14,3
594495,2017,1,73
594495,2017,2,4
594495,2020,1,73
594495,2020,2,4
594870,2015,1,125
595756,2017,1,756
595756,2017,2,24
597311,2017,1,312
597311,2017,2,14
597311,2017,3,2
597311,2017,5,2
598349,2016,1,352
598349,2016,2,12
598349,2016,3,1
598349,2016,4,2
598349,2016,5,7
598349,2019,1,352
598349,2019,2,12
598349,2019,3,1
598349,2019,4,2
598349,2019,5,7
599201,2010,1,7414
599201,2010,2,566
599201,2010,3,44
599205,2010,1,9772
599205,2010,2,656
599205,2010,3,145
602300,2020,1,219
602300,2020,2,1
602777,2017,1,1163
602777,2017,2,15
603192,2016,1,34
603192,2016,2,3
603192,2020,1,50
603192,2020,2,4
603581,2018,1,285
603691,2017,1,252
603691,2017,2,1
604884,2017,1,194
604884,2018,1,201
604884,2020,1,201
609486,2018,1,50
609486,2018,2,1
609486,2018,3,2
610099,2018,1,38
610099,2020,1,38
610736,2020,1,164
610736,2020,2,27
611092,2017,1,41
614102,2016,1,53
614102,2016,2,2
614102,2020,1,53
614102,2020,2,2
614582,2016,1,53
614582,2016,2,10
614582,2016,4,1
614582,2020,1,75
614582,2020,2,10
614582,2020,4,1
615129,2018,1,334
615129,2018,2,25
615351,2016,1,676
615351,2016,2,9
616274,2017,1,23606
616274,2017,2,844
616274,2017,3,208
616274,2017,4,23
616274,2017,5,10
616274,2017,6,9
616274,2017,8,2
616274,2019,1,23606
616274,2019,2,844
616274,2019,3,208
616274,2019,4,23
616274,2019,5,10
616274,2019,6,9
616274,2019,8,2
616856,2018,1,243
616856,2018,2,1
616856,2018,4,2
616856,2020,1,243
616856,2020,2,1
616856,2020,4,2
616856,2021,1,243
616856,2021,2,1
616856,2021,4,2
616917,2016,1,1781
616917,2016,2,109
616917,2016,3,100
616917,2016,4,108
616917,2016,5,9
616917,2016,6,1
617729,2017,1,1715
617729,2017,2,29
617729,2017,3,1
619849,2017,1,12594
619849,2017,2,1284
619849,2017,3,194
619849,2017,4,62
619849,2017,5,20
619849,2017,6,8
619849,2017,7,6
619849,2017,8,3
619849,2017,9,2
619849,2017,10,1
619849,2017,11,1
619849,2017,12,1
619849,2018,1,12594
619849,2018,2,1284
619849,2018,3,194
619849,2018,4,62
619849,2018,5,20
619849,2018,6,8
619849,2018,7,6
619849,2018,8,3
619849,2018,9,2
619849,2018,10,1
619849,2018,11,1
619849,2018,12,1
619849,2020,1,12594
619849,2020,2,1284
619849,2020,3,194
619849,2020,4,62
619849,2020,5,20
619849,2020,6,8
619849,2020,7,6
619849,2020,8,3
619849,2020,9,2
619849,2020,10,1
619849,2020,11,1
619849,2020,12,1
620041,2020,1,181
620041,2020,2,2
620179,2016,1,137
620495,2016,1,384
620495,2016,2,10
620495,2016,3,1
620674,2017,1,967
620674,2017,2,23
620674,2017,3,1
620674,2017,5,1
620674,2017,6,3
620674,2017,8,1
622887,2018,1,516
622887,2018,2,6
623062,2015,1,21
627210,2016,1,21
627210,2016,2,1
627663,2015,1,21
627663,2015,2,3
627663,2018,1,21
627663,2018,2,3
627663,2020,1,21
627663,2020,2,3
627822,2017,1,208
627822,2017,2,26
627822,2017,3,4
627822,2017,4,1
628398,2017,1,21
628398,2017,2,2
628398,2017,3,3
629787,2015,1,2057
629787,2015,2,48
629787,2015,3,1
629787,2020,1,2057
629787,2020,2,48
629787,2020,3,1
631431,2015,1,5
631431,2015,2,1
631431,2020,1,6
631431,2020,2,1
633370,2012,1,3767
633370,2012,2,304
633370,2012,3,98
633370,2012,4,2
633370,2012,8,1
633370,2013,1,309
633370,2013,2,5
633445,2017,1,31
633445,2017,2,3
633445,2017,3,3
633445,2017,4,1
633445,2020,1,114
633445,2020,2,12
633445,2020,3,5
633445,2020,4,2
633445,2020,6,2
633445,2020,7,2
633445,2020,8,1
633445,2020,9,1
633843,2016,1,8
633843,2020,1,7
635296,2018,1,111
635296,2018,2,18
635296,2018,3,9
635296,2018,7,1
636249,2015,1,534
636249,2015,2,45
636249,2015,3,1
636249,2015,4,1
638483,2017,1,308
638483,2017,2,52
638483,2017,3,5
638483,2019,1,326
638483,2019,2,55
638483,2019,3,5
638483,2020,1,326
638483,2020,2,55
638483,2020,3,5
644483,2017,1,1518
644483,2017,2,40
644483,2017,3,2
644483,2017,6,1
644598,2011,1,4561
644598,2011,2,74
644598,2011,3,6
647432,2017,1,1632
647432,2017,2,7
647432,2017,3,1
647432,2017,4,1
647432,2017,5,1
647432,2017,8,1
647432,2020,1,1632
647432,2020,2,7
647432,2020,3,1
647432,2020,4,1
647432,2020,5,1
647432,2020,8,1
647490,2020,1,116
647490,2020,2,6
647490,2020,3,2
647490,2020,4,1
647490,2020,7,1
647540,2017,1,67
647540,2019,1,8
647540,2020,1,8
648403,2018,1,59
648403,2018,2,2
648403,2018,3,3
648403,2018,4,1
648403,2018,5,2
648403,2018,6,1
648403,2018,11,1
648488,2018,1,103
648488,2018,2,8
649181,2016,1,506
649181,2016,2,30
649181,2016,3,1
649181,2016,4,2
650401,2018,1,27
650401,2018,2,1
650726,2015,1,117
652198,2015,1,13305
652198,2015,2,758
652198,2015,3,116
652198,2015,4,9
652198,2015,5,1
652198,2015,6,4
652198,2015,7,1
652198,2015,39,1
652271,2018,1,11679
652271,2018,2,693
652271,2018,3,114
652271,2018,4,33
652271,2018,5,17
652271,2018,6,1
652271,2018,7,8
652271,2018,8,1
652271,2018,10,1
652271,2018,12,2
652271,2018,16,1
658104,2016,1,1307
658104,2016,2,39
658104,2016,3,9
658104,2016,4,3
658104,2016,5,1
658104,2020,1,1588
658104,2020,2,51
658104,2020,3,32
658104,2020,4,7
658104,2020,5,9
658104,2020,6,1
659644,2016,1,2089
659644,2016,2,60
659644,2016,3,4
659644,2016,4,2
659903,2017,1,1256
659903,2017,2,17
659903,2017,3,4
659903,2017,4,2
661636,2018,1,152
661636,2018,2,9
661636,2020,1,151
661636,2020,2,9
663714,2015,1,256
663714,2015,2,7
663714,2015,3,1
664154,2019,1,8944
664154,2019,2,658
664154,2019,3,96
664154,2019,4,63
664154,2019,5,32
664154,2019,6,4
664154,2019,7,4
666471,2016,1,269
666471,2016,2,5
666471,2016,3,4
666471,2020,1,271
666471,2020,2,5
666471,2020,3,4
668227,2015,1,695
668227,2015,2,38
668928,2016,1,2424
668928,2016,2,252
668928,2016,3,41
668928,2016,4,6
668928,2016,5,2
668928,2016,6,6
668928,2017,1,2424
668928,2017,2,252
668928,2017,3,41
668928,2017,4,6
668928,2017,5,2
668928,2017,6,6
668928,2019,1,2424
668928,2019,2,252
668928,2019,3,41
668928,2019,4,6
668928,2019,5,2
668928,2019,6,6
668928,2020,1,2424
668928,2020,2,252
668928,2020,3,41
668928,2020,4,6
668928,2020,5,2
668928,2020,6,6
668928,2021,1,2424
668928,2021,2,252
668928,2021,3,41
668928,2021,4,6
668928,2021,5,2
668928,2021,6,6
670602,2015,1,48
670602,2015,2,2
670602,2020,1,48
670602,2020,2,2
671420,2016,1,38
671420,2016,2,1
671420,2019,1,38
671420,2019,2,1
671420,2020,1,38
671420,2020,2,1
671438,2017,1,342
671438,2017,2,27
671438,2018,1,342
671438,2018,2,27
671438,2019,1,342
671438,2019,2,27
671438,2020,1,342
671438,2020,2,27
673199,2016,1,78
673199,2016,2,1
681763,2017,1,165
681763,2017,2,17
682347,2018,1,118
682347,2018,2,7
682347,2018,3,1
682347,2018,4,1
682347,2019,1,118
682347,2019,2,7
682347,2019,3,1
682347,2019,4,1
682347,2020,1,118
682347,2020,2,7
682347,2020,3,1
682347,2020,4,1
692738,2016,1,2125
692738,2016,2,158
692738,2016,3,21
692738,2016,4,10
692738,2016,5,4
692738,2016,6,4
692738,2016,8,2
692738,2016,9,2
692805,2018,1,1791
692805,2018,2,67
692805,2018,3,4
692805,2018,4,1
694197,2018,1,1706
694197,2018,2,84
694197,2018,3,25
694197,2018,4,1
695400,2016,1,79
695400,2016,2,5
695400,2016,4,2
696355,2017,1,54
696355,2017,2,4
696355,2017,4,1
696355,2018,1,90
696355,2018,2,9
696355,2018,4,1
698012,2016,1,312
698012,2016,2,22
698012,2016,3,1
700223,2017,1,143
700223,2019,1,143
700444,2017,1,47
700444,2017,2,1
701269,2016,1,421
701269,2016,2,18
701282,2018,1,167
701282,2018,2,3
702652,2015,1,3
703583,2018,1,117
703736,2016,1,194
703736,2016,2,12
703736,2016,3,5
703736,2020,1,194
703736,2020,2,12
703736,2020,3,5
704211,2017,1,211
704211,2017,2,10
704211,2017,3,5
704211,2019,1,211
704211,2019,2,10
704211,2019,3,5
704211,2020,1,182
704211,2020,2,3
704211,2020,3,3
706154,2020,1,5
706695,2016,1,1707
706695,2016,2,160
706695,2016,3,36
706695,2016,4,6
706695,2016,5,2
706695,2016,6,6
707953,2017,1,62
707953,2017,2,1
707953,2017,3,6
